timestamp,symbol,action,decision,best_side,best_confidence,buy_confidence,sell_confidence,buy_score,sell_score,buy_base_score,sell_base_score,buy_smc_score,sell_smc_score,buy_participation_score,sell_participation_score,buy_hard_ok,sell_hard_ok,buy_level_ok,sell_level_ok,buy_level,sell_level,buy_level_source,sell_level_source,buy_smc_sweep,sell_smc_sweep,buy_smc_order_block,sell_smc_order_block,buy_smc_fvg_support,sell_smc_fvg_support,buy_smc_fvg_block,sell_smc_fvg_block,btc_trend,btc_corr,relative_strength,entry_close,trend_close,confirm_close,futures_context_available,oi_change_pct,taker_buy_sell_ratio,global_long_short_ratio,top_long_short_ratio,funding_rate,skip_reason
2026-06-21T09:49:31,DIAUSDT,NO_SIGNAL,NONE,SELL,90.82,41.18,90.82,14,30.88,14,30,0,0.88,0,0,False,False,True,True,0.1188,0.1263,4h_pivot,4h_pivot,,,,,,1d_bearish_fvg,,,BEARISH,0.61,-3.09,0.1214,0.1217,0.1214,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:49:33,1000CATUSDT,NO_SIGNAL,NONE,SELL,90.06,40.44,90.06,13.75,30.62,15,27,-1.25,3.62,0,0,False,False,True,True,0.001437,0.001523,1d_pivot,4h_pivot,,1h,,4h_ob,,,,,BEARISH,0.61,-5.77,0.001438,0.001432,0.001438,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:49:34,SCRUSDT,NO_SIGNAL,NONE,SELL,89.41,40.44,89.41,13.75,30.4,14,28,-0.25,2.4,0,0,False,False,True,True,0.03077,0.03379,1d_pivot,4h_pivot,4h,,,4h_ob,,1d_bearish_fvg,1d_bearish_fvg,,BEARISH,0.57,-3.32,0.03213,0.03209,0.03213,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:49:35,GOATUSDT,NO_SIGNAL,NONE,SELL,75.62,48.53,75.62,16.5,25.71,15,25,1.5,0.71,0,0,False,False,True,True,0.01302,0.01427,4h_pivot,4h_pivot,,,4h_ob,,,1d_bearish_fvg,,,BEARISH,0.6,0.35,0.01355,0.01347,0.01355,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:49:36,MOODENGUSDT,NO_SIGNAL,NONE,SELL,79.59,64.29,79.59,21.86,27.06,21,25,0.86,2.06,0,0,False,False,True,True,0.03917,0.04285,4h_pivot,4h_pivot,,,4h_ob,4h_ob,4h_bullish_fvg,1d_bearish_fvg,1d_bearish_fvg,,BEARISH,0.72,1.17,0.04067,0.04036,0.04067,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:49:38,SAFEUSDT,NO_SIGNAL,NONE,SELL,91.18,49.74,91.18,16.91,31,15,31,1.91,0,0,0,False,False,True,True,0.089,0.0945,1d_pivot,4h_pivot,,,4h_ob,,,,,,BEARISH,0.5,-4.45,0.0899,0.0897,0.0899,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:49:39,SANTOSUSDT,NO_SIGNAL,NONE,SELL,98.09,43.38,98.09,14.75,33.35,15,31,-0.25,2.35,0,0,False,False,True,True,0.6005,0.6508,4h_pivot,4h_pivot,4h,,,4h_ob,,4h_bearish_fvg,4h_bearish_fvg,,BEARISH,0.35,-4.68,0.6127,0.6099,0.6127,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:49:41,COWUSDT,NO_SIGNAL,NONE,SELL,69.12,67.41,69.12,22.92,23.5,20,23,2.92,0.5,0,0,False,False,True,True,0.1567,0.1592,4h_pivot,4h_pivot,,,4h_ob,4h_ob,4h_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.59,9.61,0.1578,0.1575,0.1578,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:49:44,CETUSUSDT,NO_SIGNAL,NONE,SELL,90.29,47.5,90.29,16.15,30.7,16,27,0.15,3.7,0,0,False,False,True,True,0.0174,0.01856,1d_pivot,1d_pivot,4h,1h,1d_ob,4h_ob,,,1d_bearish_fvg,,BEARISH,0.45,0.7,0.01839,0.01838,0.01839,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:49:46,1000000MOGUSDT,NO_SIGNAL,NONE,SELL,90.24,51.47,90.24,17.5,30.68,16,30,1.5,0.68,0,0,False,False,True,True,0.1069,0.1156,4h_pivot,4h_pivot,,,4h_ob,4h_ob,4h_bullish_fvg,1d_bearish_fvg,1d_bearish_fvg,4h_bullish_fvg,BEARISH,0.75,3.51,0.1136,0.1141,0.1136,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:49:48,GRASSUSDT,NO_SIGNAL,NONE,BUY,100.0,100.0,40.12,34.0,13.64,32,13,2.0,0.64,0,0,False,False,True,True,0.3864,0.4378,4h_pivot,4h_pivot,,,4h_ob,,,4h_bearish_fvg,,,BEARISH,0.46,5.4,0.414,0.4083,0.414,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:49:50,DRIFTUSDT,NO_SIGNAL,NONE,SELL,69.12,65.38,69.12,22.23,23.5,21,23,1.23,0.5,0,0,False,False,True,True,0.01589,0.01791,4h_pivot,4h_pivot,,1h,4h_ob,,4h_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.14,5.12,0.01746,0.0169,0.01746,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:49:52,ACTUSDT,NO_SIGNAL,NONE,SELL,100,19.12,100,6.5,35.56,8,33,-1.5,2.56,0,0,False,False,True,False,0.00877,,4h_pivot,,,,,4h_ob,,4h_bearish_fvg,4h_bearish_fvg,,BEARISH,0.53,-10.04,0.00914,0.00933,0.00914,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:49:55,PNUTUSDT,NO_SIGNAL,NONE,BUY,73.53,73.53,57.79,25.0,19.65,23,19,2.0,0.65,0,0,False,False,True,True,0.04278,0.04485,1d_pivot,1d_pivot,,,1d_ob,,,4h_bearish_fvg,,,BEARISH,0.47,4.06,0.04448,0.04418,0.04448,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:49:57,BANUSDT,NO_SIGNAL,NONE,SELL,77.94,38.79,77.94,13.19,26.5,14,25,-0.81,1.5,0,0,False,False,True,True,0.06306,0.0688,1d_pivot,1d_pivot,,,,4h_ob,4h_bullish_fvg,4h_bearish_fvg,4h_bearish_fvg,4h_bullish_fvg,BEARISH,0.34,-10.11,0.06613,0.06526,0.06613,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:49:58,SCRTUSDT,NO_SIGNAL,NONE,SELL,73.35,57.06,73.35,19.4,24.94,18,24,1.4,0.94,0,0,False,False,True,True,0.05865,0.06047,4h_pivot,4h_pivot,,,4h_ob,4h_ob,4h_bullish_fvg,1d_bearish_fvg,1d_bearish_fvg,4h_bullish_fvg,BEARISH,0.6,-1.69,0.05924,0.05941,0.05924,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:50:00,1000CHEEMSUSDT,NO_SIGNAL,NONE,SELL,73.18,47.32,73.18,16.09,24.88,15,24,1.09,0.88,0,0,False,False,True,True,0.0005059,0.0005539,1d_pivot,1d_pivot,,,4h_ob,4h_ob,4h_bullish_fvg,4h_bearish_fvg,4h_bearish_fvg,4h_bullish_fvg,BEARISH,0.57,-15.53,0.0005341,0.0005311,0.0005341,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:50:01,THEUSDT,NO_SIGNAL,NONE,SELL,87.38,44.79,87.38,15.23,29.71,14,28,1.23,1.71,0,0,False,False,True,True,0.06267,0.06907,1d_pivot,4h_pivot,,1h,4h_ob,4h_ob,4h_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.33,-5.42,0.06564,0.06519,0.06564,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:50:02,MORPHOUSDT,SIGNAL,SELL,SELL,79.18,49.65,79.18,16.88,26.92,14,26,2.88,0.92,0,0,False,True,True,True,1.6524,1.9068,1d_pivot,1d_pivot,,,4h_ob,4h_ob,4h_bullish_fvg,4h_bearish_fvg,,4h_bullish_fvg,BEARISH,0.56,-8.32,1.8099,1.8185,1.8099,False,,,,,,
2026-06-21T09:50:04,CHILLGUYUSDT,NO_SIGNAL,NONE,BUY,66.97,66.97,64.74,22.77,22.01,20,21,2.77,1.01,0,0,False,False,True,True,0.008571,0.00964,4h_pivot,1d_pivot,,4h,4h_ob,4h_ob,4h_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.54,11.79,0.009425,0.00967,0.009425,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:50:06,KAIAUSDT,NO_SIGNAL,NONE,SELL,86.68,41.32,86.68,14.05,29.47,14,27,0.05,2.47,0,0,False,False,True,True,0.0366,0.03757,4h_pivot,4h_pivot,,,4h_ob,4h_ob,,1d_bearish_fvg,1d_bearish_fvg,,BEARISH,0.62,-0.33,0.03721,0.0372,0.03721,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:50:07,ACXUSDT,NO_SIGNAL,NONE,SELL,79.91,47.29,79.91,16.08,27.17,15,26,1.08,1.17,0,0,False,False,True,True,0.0404,0.04294,1d_pivot,1d_pivot,,,4h_ob,4h_ob,4h_bullish_fvg,1d_bearish_fvg,4h_bearish_fvg,4h_bullish_fvg,BEARISH,0.33,-2.58,0.04167,0.0419,0.04167,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:50:09,ORCAUSDT,NO_SIGNAL,NONE,BUY,69.62,69.62,50.0,23.67,17,23,17,0.67,0,0,0,False,False,True,True,1.216,1.259,4h_pivot,4h_pivot,,,,,4h_bullish_fvg,,,,BEARISH,0.31,-0.41,1.253,1.235,1.253,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:50:10,MOVEUSDT,NO_SIGNAL,NONE,SELL,86.76,42.5,86.76,14.45,29.5,14,28,0.45,1.5,0,0,False,False,True,True,0.01179,0.01215,4h_pivot,4h_pivot,,,4h_ob,4h_ob,,,4h_bearish_fvg,,BEARISH,0.54,-2.71,0.01203,0.01191,0.01203,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:50:12,RAYSOLUSDT,NO_SIGNAL,NONE,BUY,69.79,69.79,59.88,23.73,20.36,21,21,2.73,-0.64,0,0,False,False,True,True,0.5864,0.6441,1d_pivot,1d_pivot,,,4h_ob,,4h_bullish_fvg,4h_bearish_fvg,,4h_bullish_fvg,BEARISH,0.71,4.23,0.6257,0.6282,0.6257,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:50:13,VIRTUALUSDT,NO_SIGNAL,NONE,SELL,75.29,64.82,75.29,22.04,25.6,21,23,1.04,2.6,0,0,False,False,True,True,0.592,0.6231,1d_pivot,4h_pivot,,,4h_ob,4h_ob,4h_bullish_fvg,1d_bearish_fvg,1d_bearish_fvg,,BEARISH,0.64,-0.06,0.6123,0.6089,0.6123,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:50:14,MEUSDT,NO_SIGNAL,NONE,SELL,83.85,48.47,83.85,16.48,28.51,15,27,1.48,1.51,0,0,False,False,True,True,0.05877,0.06594,4h_pivot,4h_pivot,,,4h_ob,4h_ob,,,,,BEARISH,0.66,-1.62,0.06261,0.06284,0.06261,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:50:16,AVAUSDT,NO_SIGNAL,NONE,BUY,70.0,70.0,61.85,23.8,21.03,21,21,2.8,0.03,0,0,False,False,True,True,0.1963,0.2093,1d_pivot,1d_pivot,,,4h_ob,1d_ob,1d_bullish_fvg,,,1d_bullish_fvg,BEARISH,0.55,1.73,0.1975,0.1979,0.1975,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:50:17,MOCAUSDT,NO_SIGNAL,NONE,SELL,69.68,52.09,69.68,17.71,23.69,15,24,2.71,-0.31,0,0,False,False,True,True,0.00949,0.0102,4h_pivot,1d_pivot,,,4h_ob,4h_ob,4h_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.64,0.9,0.00976,0.0098,0.00976,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:50:19,VANAUSDT,NO_SIGNAL,NONE,BUY,66.47,66.47,57.91,22.6,19.69,21,19,1.6,0.69,0,0,False,False,True,True,1.086,1.19,4h_pivot,4h_pivot,,,4h_ob,,,1d_bearish_fvg,,,BEARISH,0.62,3.92,1.151,1.148,1.151,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:50:20,PENGUUSDT,NO_SIGNAL,NONE,SELL,79.41,49.74,79.41,16.91,27,15,27,1.91,0,0,0,False,False,True,True,0.006583,0.007376,1d_pivot,1d_pivot,,,4h_ob,,,,,,BEARISH,0.7,-0.22,0.006795,0.006792,0.006795,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:50:21,LUMIAUSDT,NO_SIGNAL,NONE,BUY,64.03,64.03,57.35,21.77,19.5,21,21,0.77,-1.5,0,0,False,False,True,True,0.10934,0.1163,1d_pivot,1d_pivot,,,,,4h_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.28,19.8,0.11628,0.11834,0.11628,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:50:22,USUALUSDT,NO_SIGNAL,NONE,SELL,85.59,45.59,85.59,15.5,29.1,13,29,2.5,0.1,0,0,False,False,True,True,0.01002,0.01043,4h_pivot,4h_pivot,,,4h_ob,4h_ob,4h_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.64,-2.76,0.01018,0.01015,0.01018,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:50:24,AIXBTUSDT,NO_SIGNAL,NONE,SELL,65.09,35.15,65.09,11.95,22.13,11,23,0.95,-0.87,0,0,False,False,False,False,,,,,,,4h_ob,,4h_bullish_fvg,4h_bearish_fvg,4h_bearish_fvg,4h_bullish_fvg,BEARISH,0.49,-9.28,0.02243,0.02237,0.02243,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:50:25,FARTCOINUSDT,NO_SIGNAL,NONE,BUY,75.91,75.91,58.82,25.81,20,23,20,2.81,0,0,0,False,False,True,False,0.1182,,4h_pivot,,,,4h_ob,,4h_bullish_fvg,,,,BEARISH,0.59,5.86,0.1256,0.1236,0.1256,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:50:26,KMNOUSDT,NO_SIGNAL,NONE,BUY,75.0,75.0,47.06,25.5,16,25,16,0.5,0,0,0,False,False,True,True,0.01822,0.0196,1d_pivot,1d_pivot,,,1d_ob,,,,1d_bearish_fvg,,BEARISH,0.61,8.05,0.01932,0.01879,0.01932,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:50:28,CGPTUSDT,NO_SIGNAL,NONE,SELL,84.18,41.59,84.18,14.14,28.62,14,26,0.14,2.62,0,0,False,False,True,True,0.02,0.02172,1d_pivot,1d_pivot,,,1d_ob,4h_ob,,4h_bearish_fvg,1d_bearish_fvg,,BEARISH,0.33,-5.65,0.02009,0.02008,0.02009,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:50:29,HIVEUSDT,NO_SIGNAL,NONE,SELL,97.09,50.24,97.09,17.08,33.01,16,32,1.08,1.01,0,0,False,False,True,True,0.0472,0.05092,4h_pivot,4h_pivot,,,4h_ob,4h_ob,4h_bullish_fvg,1d_bearish_fvg,1d_bearish_fvg,4h_bullish_fvg,BEARISH,0.48,-3.61,0.04944,0.04935,0.04944,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:50:30,DEXEUSDT,NO_SIGNAL,NONE,SELL,55.15,54.41,55.15,18.5,18.75,18,20,0.5,-1.25,0,0,False,False,False,False,,,,,1h,,,,,,1d_bearish_fvg,,BEARISH,0.08,-25.25,14.91,15.49,14.91,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:50:31,PHAUSDT,NO_SIGNAL,NONE,BUY,83.06,83.06,45.59,28.240000000000002,15.5,26,17,2.24,-1.5,0,0,False,False,True,True,0.03575,0.03915,1d_pivot,1d_pivot,,,4h_ob,,4h_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.33,13.58,0.03752,0.03733,0.03752,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:50:33,GRIFFAINUSDT,NO_SIGNAL,NONE,BUY,69.12,69.12,63.59,23.5,21.62,22,19,1.5,2.62,0,0,False,False,True,True,0.00841,0.009808,1d_pivot,1d_pivot,,,4h_ob,4h_ob,4h_bullish_fvg,4h_bearish_fvg,4h_bearish_fvg,,BEARISH,0.34,5.98,0.009007,0.009163,0.009007,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:50:34,ZEREBROUSDT,NO_SIGNAL,NONE,BUY,79.41,79.41,20.59,27,7,27,7,0,0,0,0,False,False,False,False,,,,,,,,,,,,,BEARISH,0.15,58.24,0.044261,0.04484,0.044261,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:50:35,BIOUSDT,SIGNAL,SELL,SELL,78.97,45.56,78.97,15.49,26.85,14,26,1.49,0.85,0,0,False,True,True,True,0.03071,0.03454,4h_pivot,1d_pivot,,,4h_ob,4h_ob,4h_bullish_fvg,4h_bearish_fvg,4h_bearish_fvg,4h_bullish_fvg,BEARISH,0.15,5.1,0.03233,0.03279,0.03233,False,,,,,,
2026-06-21T09:50:37,COOKIEUSDT,NO_SIGNAL,NONE,SELL,79.94,56.68,79.94,19.27,27.18,18,26,1.27,1.18,0,0,False,False,True,True,0.00861,0.00956,1d_pivot,4h_pivot,,,4h_ob,4h_ob,4h_bullish_fvg,4h_bearish_fvg,4h_bearish_fvg,4h_bullish_fvg,BEARISH,0.51,-2.27,0.00929,0.00922,0.00929,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:50:38,ALCHUSDT,NO_SIGNAL,NONE,SELL,76.82,52.65,76.82,17.9,26.12,18,23,-0.1,3.12,0,0,False,False,True,True,0.06532,0.07445,1d_pivot,1d_pivot,,1h,1d_ob,4h_ob,1d_bullish_fvg,4h_bearish_fvg,4h_bearish_fvg,4h_bullish_fvg,BEARISH,0.16,12.21,0.06936,0.06931,0.06936,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:50:39,SWARMSUSDT,SIGNAL,SELL,SELL,91.0,32.59,91.0,11.08,30.94,11,28,0.08,2.94,0,0,False,True,False,True,,0.008206,,1d_pivot,,,4h_ob,4h_ob,,1d_bearish_fvg,1d_bearish_fvg,,BEARISH,0.17,-6.67,0.007733,0.007832,0.007733,False,,,,,,
2026-06-21T09:50:41,SONICUSDT,NO_SIGNAL,NONE,SELL,86.82,41.29,86.82,14.04,29.52,14,27,0.04,2.52,0,0,False,False,True,True,0.02559,0.02787,4h_pivot,4h_pivot,,1h,4h_ob,,,1d_bearish_fvg,,,BEARISH,0.64,-3.85,0.0264,0.02643,0.0264,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:50:42,PROMUSDT,NO_SIGNAL,NONE,BUY,79.12,79.12,51.47,26.9,17.5,24,19,2.9,-1.5,0,0,False,False,True,True,1.1,1.242,1d_pivot,1d_pivot,,,4h_ob,,4h_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.15,12.44,1.215,1.187,1.215,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:50:43,SUSDT,SIGNAL,SELL,SELL,100,19.85,100,6.75,34.78,7,34,-0.25,0.78,0,0,False,True,True,True,0.02744,0.03062,1d_pivot,4h_pivot,4h,,,,,4h_bearish_fvg,4h_bearish_fvg,,BEARISH,0.55,-10.19,0.02789,0.02789,0.02789,False,,,,,,
2026-06-21T09:50:45,SOLVUSDT,NO_SIGNAL,NONE,SELL,92.26,42.24,92.26,14.36,31.37,14,28,0.36,3.37,0,0,False,False,True,True,0.003146,0.003392,1d_pivot,4h_pivot,,1h,4h_ob,4h_ob,,,,,BEARISH,0.07,-2.81,0.003272,0.003307,0.003272,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:50:46,ARCUSDT,NO_SIGNAL,NONE,SELL,61.38,59.56,61.38,20.25,20.87,21,17,-0.75,3.87,0,0,False,False,False,True,,0.08711,,1d_pivot,,1h,4h_ob,4h_ob,,4h_bearish_fvg,4h_bearish_fvg,,BEARISH,-0.14,-10.89,0.08045,0.0801,0.08045,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:50:48,AVAAIUSDT,SIGNAL,SELL,SELL,97.65,31.47,97.65,10.7,33.2,8,31,2.7,2.2,0,0,False,True,True,True,0.004865,0.005271,4h_pivot,4h_pivot,4h,,4h_ob,4h_ob,,1d_bearish_fvg,,,BEARISH,0.4,-2.93,0.005085,0.005107,0.005085,False,,,,,,
2026-06-21T09:50:49,TRUMPUSDT,NO_SIGNAL,NONE,SELL,83.82,43.74,83.82,14.870000000000001,28.5,12,30,2.87,-1.5,0,0,False,False,True,True,1.793,1.878221417667861,4h_pivot,4h_ema50,,,4h_ob,,4h_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.42,-17.4,1.812,1.809,1.812,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:50:51,MELANIAUSDT,NO_SIGNAL,NONE,SELL,91.18,41.44,91.18,14.09,31.0,13,28,1.09,3.0,0,0,False,False,True,True,0.0765,0.07999,4h_pivot,4h_pivot,,,4h_ob,4h_ob,1d_bullish_fvg,1d_bearish_fvg,1d_bearish_fvg,,BEARISH,0.48,-6.18,0.07956,0.07978,0.07956,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:50:52,VTHOUSDT,NO_SIGNAL,NONE,SELL,75.56,54.38,75.56,18.49,25.69,18,25,0.49,0.69,0,0,False,False,True,True,0.0003888,0.0004038,4h_pivot,4h_pivot,,,4h_ob,,,1d_bearish_fvg,1d_bearish_fvg,,BEARISH,0.64,-0.59,0.000396,0.0003945,0.000396,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:50:53,ANIMEUSDT,NO_SIGNAL,NONE,SELL,85.44,57.65,85.44,19.6,29.05,17,29,2.6,0.05,0,0,False,False,True,True,0.002951,0.003321,4h_pivot,4h_pivot,,,4h_ob,4h_ob,4h_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.56,-0.23,0.003024,0.003058,0.003024,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:50:55,PIPPINUSDT,NO_SIGNAL,NONE,SELL,66.18,49.94,66.18,16.98,22.5,14,24,2.98,-1.5,0,0,False,False,True,False,0.01527,,4h_pivot,,,,4h_ob,,4h_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.11,-9.12,0.01664,0.01686,0.01664,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:50:56,VVVUSDT,NO_SIGNAL,NONE,BUY,55.88,55.88,53.59,19.0,18.22,18,19,1.0,-0.78,0,0,False,False,False,True,,14.961,,4h_pivot,,,4h_ob,,4h_bullish_fvg,1d_bearish_fvg,1d_bearish_fvg,4h_bullish_fvg,BEARISH,0.22,-0.32,14.451,14.524,14.451,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:50:57,BERAUSDT,NO_SIGNAL,NONE,SELL,91.82,48.53,91.82,16.5,31.22,18,29,-1.5,2.22,0,0,False,False,True,True,0.2282,0.2535,1d_pivot,4h_pivot,,,,4h_ob,,1d_bearish_fvg,1d_bearish_fvg,,BEARISH,0.64,-8.5,0.2368,0.2286,0.2368,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:50:59,TSTUSDT,NO_SIGNAL,NONE,SELL,64.71,46.32,64.71,15.75,22.0,15,20,0.75,2.0,0,0,False,False,True,False,0.01093,,1d_pivot,,,1h,1d_ob,,,,,,BEARISH,0.23,-38.24,0.011632,0.01161,0.011632,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:51:00,LAYERUSDT,NO_SIGNAL,NONE,SELL,93.12,45.59,93.12,15.5,31.66,15,29,0.5,2.66,0,0,False,False,True,True,0.06473,0.06682,4h_pivot,4h_pivot,,,4h_ob,4h_ob,,4h_bearish_fvg,4h_bearish_fvg,,BEARISH,0.54,-1.05,0.06634,0.06665,0.06634,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:51:02,HEIUSDT,NO_SIGNAL,NONE,BUY,60.65,60.65,42.65,20.62,14.5,20,16,0.62,-1.5,0,0,False,False,True,False,0.10019,,4h_pivot,,,,,,1d_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.08,4.12,0.10237,0.10498,0.10237,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:51:03,IPUSDT,NO_SIGNAL,NONE,SELL,62.71,58.62,62.71,19.93,21.32,19,22,0.93,-0.68,0,0,False,False,True,True,0.3031,0.3332,4h_pivot,1d_pivot,,,4h_ob,,4h_bullish_fvg,1d_bearish_fvg,1d_bearish_fvg,4h_bullish_fvg,BEARISH,0.58,10.81,0.3153,0.3175,0.3153,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:51:04,GPSUSDT,NO_SIGNAL,NONE,BUY,80.15,80.15,50.18,27.25,17.06,26,18,1.25,-0.94,0,0,False,False,True,True,0.008053,0.008888,1d_pivot,1d_pivot,,,1d_ob,,1d_bullish_fvg,4h_bearish_fvg,4h_bearish_fvg,1d_bullish_fvg,BEARISH,0.24,23.23,0.008782,0.008745,0.008782,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:51:05,SHELLUSDT,NO_SIGNAL,NONE,SELL,87.91,51.47,87.91,17.5,29.89,16,28,1.5,1.89,0,0,False,False,True,True,0.02425,0.02648,4h_pivot,4h_pivot,,,4h_ob,4h_ob,,4h_bearish_fvg,,,BEARISH,0.46,-4.89,0.02487,0.0249,0.02487,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:51:07,KAITOUSDT,NO_SIGNAL,NONE,SELL,78.06,65.44,78.06,22.25,26.54,21,25,1.25,1.54,0,0,False,False,True,True,0.4258,0.488,1d_pivot,1d_pivot,,,4h_ob,4h_ob,,,,,BEARISH,0.31,10.56,0.4673,0.4693,0.4673,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:51:08,REDUSDT,NO_SIGNAL,NONE,SELL,77.53,57.24,77.53,19.46,26.36,18,25,1.46,1.36,0,0,False,False,True,True,0.1,0.1172,1d_pivot,4h_pivot,,,4h_ob,4h_ob,4h_bullish_fvg,4h_bearish_fvg,4h_bearish_fvg,4h_bullish_fvg,BEARISH,0.23,13.37,0.1096,0.1121,0.1096,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:51:09,VICUSDT,NO_SIGNAL,NONE,SELL,79.68,44.12,79.68,15.0,27.09,13,25,2.0,2.09,0,0,False,False,False,True,,0.04013,,1d_pivot,,,4h_ob,4h_ob,,4h_bearish_fvg,,,BEARISH,0.11,5.48,0.03719,0.03763,0.03719,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:51:11,EPICUSDT,NO_SIGNAL,NONE,SELL,61.76,36.76,61.76,12.5,21,14,21,-1.5,0,0,0,False,False,False,False,,,,,,,,,,,1d_bearish_fvg,,BEARISH,0.07,-11.68,0.475,0.4285,0.475,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:51:12,BMTUSDT,NO_SIGNAL,NONE,SELL,76.82,54.91,76.82,18.67,26.12,16,24,2.67,2.12,0,0,False,False,True,True,0.01286,0.01375,4h_pivot,1d_pivot,,4h,4h_ob,,4h_bullish_fvg,4h_bearish_fvg,,,BEARISH,0.59,0.76,0.01341,0.0133,0.01341,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T09:51:13,MUBARAKUSDT,NO_SIGNAL,NONE,SELL,76.47,45.53,76.47,15.48,26,14,26,1.48,0,0,0,False,False,True,True,0.01001,0.01104,4h_pivot,4h_pivot,,,4h_ob,,,,,,BEARISH,0.51,-5.24,0.01054,0.01052,0.01054,False,,,,,,NO_FINAL_SIGNAL
